Hand Direction_X,Hand Direction_Y,Hand Direction_Z,THUMB_X,THUMB_Y,THUMB_Z,INDEX_X,INDEX_Y,INDEX_Z,MIDDLE_X,MIDDLE_Y,MIDDLE_Z,RING_X,RING_Y,RING_Z,PINKY_X,PINKY_Y,PINKY_Z,RESULT
0.023820441,-0.8731134,-0.4869349,0.20785362,-0.9738724,-0.09148432,-0.24962378,0.3484201,0.90348846,-0.24962378,0.3484201,0.90348846,-0.24962378,0.3484201,0.90348846,-0.24962378,0.3484201,0.90348846,0
0.023513507,-0.8724206,-0.48818994,0.2053747,-0.974258,-0.092965424,-0.2504996,0.3479831,0.9034145,-0.2504996,0.3479831,0.9034145,-0.2504996,0.3479831,0.9034145,-0.2504996,0.3479831,0.9034145,0
0.022847911,-0.87200373,-0.4889657,0.2025128,-0.9747691,-0.0938814,-0.25090626,0.34539488,0.90429443,-0.25090626,0.34539488,0.90429443,-0.25090626,0.34539488,0.90429443,-0.25090626,0.34539488,0.90429443,0
0.021812163,-0.8722049,-0.48865408,0.19828698,-0.9756741,-0.093500786,-0.25137573,0.34202,0.90544605,-0.25137573,0.34202,0.90544605,-0.25137573,0.34202,0.90544605,-0.25137573,0.34202,0.90544605,0
0.020558266,-0.8732554,-0.48682898,0.19367203,-0.9767853,-0.09155122,-0.2514661,0.33878902,0.90663487,-0.2514661,0.33878902,0.90663487,-0.2514661,0.33878902,0.90663487,-0.2514661,0.33878902,0.90663487,0
0.019291472,-0.8742545,-0.48508433,0.18842338,-0.9779561,-0.08999137,-0.25266248,0.33739617,0.90682167,-0.25266248,0.33739617,0.90682167,-0.25266248,0.33739617,0.90682167,-0.25266248,0.33739617,0.90682167,0
0.017619401,-0.87576693,-0.48241255,0.1823216,-0.97934985,-0.087365024,-0.25256798,0.33744988,0.906828,-0.25256798,0.33744988,0.906828,-0.25256798,0.33744988,0.906828,-0.25256798,0.33744988,0.906828,0
0.01622363,-0.8772461,-0.47976673,0.17607708,-0.9806972,-0.08502874,-0.25188878,0.3369991,0.9071845,-0.25188878,0.3369991,0.9071845,-0.25188878,0.3369991,0.9071845,-0.25188878,0.3369991,0.9071845,0
0.01553316,-0.87858814,-0.47732756,0.16992931,-0.9819531,-0.08301927,-0.25099203,0.3355082,0.90798527,-0.25099203,0.3355082,0.90798527,-0.25099203,0.3355082,0.90798527,-0.25099203,0.3355082,0.90798527,0
0.015148799,-0.8797917,-0.47511804,0.16469036,-0.9829684,-0.08154873,-0.24939431,0.3326444,0.90947795,-0.24939431,0.3326444,0.90947795,-0.24939431,0.3326444,0.90947795,-0.24939431,0.3326444,0.90947795,0
0.015270568,-0.88086724,-0.473117,0.15972175,-0.983883,-0.08039343,-0.24881102,0.32920897,0.91088665,-0.24881102,0.32920897,0.91088665,-0.24881102,0.32920897,0.91088665,-0.24881102,0.32920897,0.91088665,0
0.01572272,-0.88176894,-0.47141942,0.15504038,-0.9846983,-0.07957208,-0.24838653,0.32537425,0.91237915,-0.24838653,0.32537425,0.91237915,-0.24838653,0.32537425,0.91237915,-0.24838653,0.32537425,0.91237915,0
0.016705187,-0.8830568,-0.46896863,0.15051882,-0.9855304,-0.07793533,-0.24923635,0.31762567,0.91487443,-0.24923635,0.31762567,0.91487443,-0.24923635,0.31762567,0.91487443,-0.24923635,0.31762567,0.91487443,0
0.0178661,-0.88441086,-0.46636707,0.1463663,-0.98629695,-0.07612641,-0.2511515,0.30594656,0.91832435,-0.2511515,0.30594656,0.91832435,-0.2511515,0.30594656,0.91832435,-0.2511515,0.30594656,0.91832435,0
0.018703962,-0.88581336,-0.46366456,0.14280553,-0.98697907,-0.0740196,-0.2525649,0.29397276,0.9218411,-0.2525649,0.29397276,0.9218411,-0.2525649,0.29397276,0.9218411,-0.2525649,0.29397276,0.9218411,0
0.019925734,-0.88676083,-0.46179885,0.14055097,-0.9874145,-0.07251235,-0.25496262,0.2819828,0.9249215,-0.25496262,0.2819828,0.9249215,-0.25496262,0.2819828,0.9249215,-0.25496262,0.2819828,0.9249215,0
0.020983843,-0.8875132,-0.46030417,0.13880494,-0.9877754,-0.07094311,-0.2569878,0.2721496,0.92730355,-0.2569878,0.2721496,0.92730355,-0.2569878,0.2721496,0.92730355,-0.2569878,0.2721496,0.92730355,0
0.02202294,-0.8882965,-0.45874208,0.13827308,-0.9879717,-0.06922702,-0.25905043,0.26352635,0.92921835,-0.25905043,0.26352635,0.92921835,-0.25905043,0.26352635,0.92921835,-0.25905043,0.26352635,0.92921835,0
0.023300255,-0.8887052,-0.4578866,0.13833171,-0.9880488,-0.06799964,-0.26168928,0.255179,0.9308074,-0.26168928,0.255179,0.9308074,-0.26168928,0.255179,0.9308074,-0.26168928,0.255179,0.9308074,0
0.024044147,-0.8893325,-0.4566286,0.13785762,-0.98825455,-0.06594136,-0.2635949,0.24760161,0.93231493,-0.2635949,0.24760161,0.93231493,-0.2635949,0.24760161,0.93231493,-0.2635949,0.24760161,0.93231493,0
0.02473876,-0.8901058,-0.45508206,0.13720183,-0.9884969,-0.06363596,-0.2660015,0.23834139,0.93404317,-0.2660015,0.23834139,0.93404317,-0.2660015,0.23834139,0.93404317,-0.2660015,0.23834139,0.93404317,0
0.02548268,-0.8906402,-0.45399418,0.13726062,-0.9886008,-0.061871268,-0.269134,0.23020023,0.935187,-0.269134,0.23020023,0.935187,-0.269134,0.23020023,0.935187,-0.269134,0.23020023,0.935187,0
0.026658792,-0.8910043,-0.45321146,0.13828823,-0.9885382,-0.060568657,-0.27269632,0.2209369,0.9363886,-0.27269632,0.2209369,0.9363886,-0.27269632,0.2209369,0.9363886,-0.27269632,0.2209369,0.9363886,0
0.02752681,-0.89120454,-0.45276567,0.13927644,-0.98845273,-0.05969266,-0.27680308,0.21430157,0.9367256,-0.27680308,0.21430157,0.9367256,-0.27680308,0.21430157,0.9367256,-0.27680308,0.21430157,0.9367256,0
0.028214987,-0.8914593,-0.45222142,0.14035736,-0.988365,-0.05860451,-0.28021494,0.20701054,0.93735063,-0.28021494,0.20701054,0.93735063,-0.28021494,0.20701054,0.93735063,-0.28021494,0.20701054,0.93735063,0
0.028678749,-0.89166415,-0.45178822,0.14164665,-0.9882378,-0.057639096,-0.2843651,0.19879122,0.9378798,-0.2843651,0.19879122,0.9378798,-0.2843651,0.19879122,0.9378798,-0.2843651,0.19879122,0.9378798,0
0.029227162,-0.89168155,-0.4517187,0.14336339,-0.9880204,-0.057118602,-0.2887716,0.19389267,0.9375588,-0.2887716,0.19389267,0.9375588,-0.2887716,0.19389267,0.9375588,-0.2887716,0.19389267,0.9375588,0
0.029759625,-0.8917948,-0.45146033,0.1454663,-0.987751,-0.05645755,-0.29298398,0.18901803,0.93724734,-0.29298398,0.18901803,0.93724734,-0.29298398,0.18901803,0.93724734,-0.29298398,0.18901803,0.93724734,0
0.030282859,-0.8915713,-0.4518668,0.1476301,-0.9874178,-0.056669645,-0.29703194,0.18514343,0.9367465,-0.29703194,0.18514343,0.9367465,-0.29703194,0.18514343,0.9367465,-0.29703194,0.18514343,0.9367465,0
0.030507762,-0.89129245,-0.45240143,0.14988486,-0.9870602,-0.056980096,-0.29999343,0.18359108,0.93610805,-0.29999343,0.18359108,0.93610805,-0.29999343,0.18359108,0.93610805,-0.29999343,0.18359108,0.93610805,0
0.030739285,-0.8910154,-0.4529312,0.15223548,-0.9866906,-0.057149783,-0.3017955,0.18306346,0.935632,-0.3017955,0.18306346,0.935632,-0.3017955,0.18306346,0.935632,-0.3017955,0.18306346,0.935632,0
0.030934446,-0.8907745,-0.45339155,0.15465388,-0.9863099,-0.057227522,-0.30263856,0.1835909,0.93525624,-0.30263856,0.1835909,0.93525624,-0.30263856,0.1835909,0.93525624,-0.30263856,0.1835909,0.93525624,0
0.030579198,-0.8910331,-0.4529072,0.15578152,-0.9862075,-0.055919115,-0.30708888,0.17711902,0.93505365,-0.30708888,0.17711902,0.93505365,-0.30708888,0.17711902,0.93505365,-0.30708888,0.17711902,0.93505365,0
0.030032283,-0.89096904,-0.45306984,0.15593176,-0.9861713,-0.056137644,-0.30672708,0.17746839,0.93510616,-0.30672708,0.17746839,0.93510616,-0.30672708,0.17746839,0.93510616,-0.30672708,0.17746839,0.93510616,0
0.029867455,-0.8906538,-0.45370013,0.15621531,-0.9860812,-0.056926522,-0.30675662,0.17742133,0.9351054,-0.30675662,0.17742133,0.9351054,-0.30675662,0.17742133,0.9351054,-0.30675662,0.17742133,0.9351054,0
0.030100094,-0.8901375,-0.45469683,0.15678675,-0.9859235,-0.05807471,-0.3065811,0.17776623,0.93509746,-0.3065811,0.17776623,0.93509746,-0.3065811,0.17776623,0.93509746,-0.3065811,0.17776623,0.93509746,0
0.030179173,-0.8897428,-0.45546353,0.15734589,-0.9857863,-0.058886398,-0.3054886,0.17895198,0.9352288,-0.3054886,0.17895198,0.9352288,-0.3054886,0.17895198,0.9352288,-0.3054886,0.17895198,0.9352288,0
0.030190026,-0.8891143,-0.4566884,0.15802324,-0.98559725,-0.06022221,-0.3039179,0.18137914,0.93527293,-0.3039179,0.18137914,0.93527293,-0.3039179,0.18137914,0.93527293,-0.3039179,0.18137914,0.93527293,0
0.030215327,-0.88849145,-0.4578974,0.15827236,-0.9854786,-0.06149631,-0.3028012,0.18404481,0.9351144,-0.3028012,0.18404481,0.9351144,-0.3028012,0.18404481,0.9351144,-0.3028012,0.18404481,0.9351144,0
0.030103235,-0.8879111,-0.4590291,0.1577113,-0.98548335,-0.0628467,-0.3019932,0.18635304,0.9349185,-0.3019932,0.18635304,0.9349185,-0.3019932,0.18635304,0.9349185,-0.3019932,0.18635304,0.9349185,0
0.029761093,-0.8875186,-0.4598098,0.15656643,-0.9856032,-0.063822545,-0.30114716,0.18741417,0.9349793,-0.30114716,0.18741417,0.9349793,-0.30114716,0.18741417,0.9349793,-0.30114716,0.18741417,0.9349793,0
0.028996604,-0.88759315,-0.45971468,0.15514685,-0.9858276,-0.0638224,-0.30000648,0.18819289,0.9351896,-0.30000648,0.18819289,0.9351896,-0.30000648,0.18819289,0.9351896,-0.30000648,0.18819289,0.9351896,0
0.02798027,-0.88749576,-0.45996565,0.15313855,-0.98611665,-0.064206816,-0.2985858,0.19042978,0.93519145,-0.2985858,0.19042978,0.93519145,-0.2985858,0.19042978,0.93519145,-0.2985858,0.19042978,0.93519145,0
0.026853595,-0.8874211,-0.4601769,0.15094213,-0.9864249,-0.06467093,-0.29761574,0.19268507,0.9350387,-0.29761574,0.19268507,0.9350387,-0.29761574,0.19268507,0.9350387,-0.29761574,0.19268507,0.9350387,0
0.025954874,-0.8868635,-0.46130192,0.15026845,-0.98642856,-0.06616676,-0.29571754,0.19658709,0.9348287,-0.29571754,0.19658709,0.9348287,-0.29571754,0.19658709,0.9348287,-0.29571754,0.19658709,0.9348287,0
0.025488002,-0.8860756,-0.46283945,0.15140332,-0.9861227,-0.068110116,-0.29334936,0.20182371,0.93445885,-0.29334936,0.20182371,0.93445885,-0.29334936,0.20182371,0.93445885,-0.29334936,0.20182371,0.93445885,0
0.025075736,-0.88520336,-0.46452796,0.15222311,-0.98584944,-0.07020668,-0.29137418,0.20755549,0.9338211,-0.29137418,0.20755549,0.9338211,-0.29137418,0.20755549,0.9338211,-0.29137418,0.20755549,0.9338211,0
0.024180505,-0.88434243,-0.46621215,0.15335783,-0.9855266,-0.07224,-0.2888413,0.21499382,0.9329246,-0.2888413,0.21499382,0.9329246,-0.2888413,0.21499382,0.9329246,-0.2888413,0.21499382,0.9329246,0
0.02285646,-0.88359123,-0.46770084,0.15430455,-0.9852451,-0.0740419,-0.2859553,0.2243714,0.93160456,-0.2859553,0.2243714,0.93160456,-0.2859553,0.2243714,0.93160456,-0.2859553,0.2243714,0.93160456,0
0.021512708,-0.8830064,-0.46886766,0.15558007,-0.98494077,-0.07540891,-0.28320804,0.23454542,0.92993635,-0.28320804,0.23454542,0.92993635,-0.28320804,0.23454542,0.92993635,-0.28320804,0.23454542,0.92993635,0
0.020245299,-0.88243544,-0.46999767,0.15619248,-0.98474866,-0.07664207,-0.28006372,0.24365598,0.9285451,-0.28006372,0.24365598,0.9285451,-0.28006372,0.24365598,0.9285451,-0.28006372,0.24365598,0.9285451,0
0.019086497,-0.8817759,-0.47128224,0.1568487,-0.9845424,-0.07794008,-0.27788952,0.2529467,0.92671216,-0.27788952,0.2529467,0.92671216,-0.27788952,0.2529467,0.92671216,-0.27788952,0.2529467,0.92671216,0
0.018107649,-0.88090914,-0.4729389,0.15794301,-0.9842317,-0.0796366,-0.27651986,0.2637115,0.92411745,-0.27651986,0.2637115,0.92411745,-0.27651986,0.2637115,0.92411745,-0.27651986,0.2637115,0.92411745,0
0.017085286,-0.8801487,-0.47439054,0.15904513,-0.9839449,-0.08097579,-0.27479213,0.27355903,0.9217672,-0.27479213,0.27355903,0.9217672,-0.27479213,0.27355903,0.9217672,-0.27479213,0.27355903,0.9217672,0
0.015947783,-0.8794513,-0.47572166,0.16031092,-0.9836396,-0.082180254,-0.27209547,0.2856648,0.9188905,-0.27209547,0.2856648,0.9188905,-0.27209547,0.2856648,0.9188905,-0.27209547,0.2856648,0.9188905,0
0.014887759,-0.87855077,-0.4774169,0.1618816,-0.983231,-0.08397098,-0.2690488,0.2962812,0.9164225,-0.2690488,0.2962812,0.9164225,-0.2690488,0.2962812,0.9164225,-0.2690488,0.2962812,0.9164225,0
0.014111125,-0.8774591,-0.47944385,0.16401023,-0.9826923,-0.0861193,-0.2658236,0.3079539,0.9135109,-0.2658236,0.3079539,0.9135109,-0.2658236,0.3079539,0.9135109,-0.2658236,0.3079539,0.9135109,0
0.01332194,-0.87641984,-0.48136348,0.16611058,-0.98217493,-0.0879756,-0.26222137,0.31932944,0.9106419,-0.26222137,0.31932944,0.9106419,-0.26222137,0.31932944,0.9106419,-0.26222137,0.31932944,0.9106419,0
